@relation 'dataset_corrected_only_comments_and_manually_revised_subset_(only comments and class)-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-Llast-weka.filters.unsupervised.instance.Randomize-S42'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
' A dialog to display one or more errors to the user, as contained in an\n <code>IStatus</code> object. If an error contains additional detailed\n information then a Details button is automatically supplied, which shows or\n hides an error details viewer when pressed by the user.\n \n <p>\n This dialog should be considered being a \"local\" way of error handling. It\n cannot be changed or replaced by \"global\" error handling facility (\n <code>org.eclipse.ui.statushandler.StatusManager</code>). If product defines\n its own way of handling errors, this error dialog may cause UI inconsistency,\n so until it is absolutely necessary, <code>StatusManager</code> should be\n used.\n </p>\n \n @see org.eclipse.core.runtime.IStatus\n',directive
'<li><p>The manifest of the agent JAR must contain the attribute <code>Agent-Class</code>. \n      ',directive
' Sets whether ModalContext is running in debug mode.\n \n @param debugMode\n            <code>true</code> for debug mode, and <code>false</code>\n            for normal mode (the default)\n',directive
'A size\n        of 0 has special semantics defined by GridLayout.\n ',directive
'<p>The dialog framework consists of an abstract base class (<tt>Dialog</tt>),\nalong with more concrete dialog subclasses for displaying messages (<tt>MessageDialog</tt>),\nsoliciting text input (<tt>InputDialog</tt>), and displaying progress during\na long-running operation (<tt>ProgressMonitorDialog</tt>).\n',directive
'@see IRunnableContext#run\n',non-directive
' Removes the subnode of this preference node with the given node id.\n\n ',non-directive
'The data types being transmitted between the JMX connector\nserver and the connector client are JMX\n{',directive
?,non-directive
?,non-directive
'<LI>Pooled connections -- allowing connections to be used and reused\n  ',non-directive
'<li><a href=\n    \"{@docRoot}/../technotes/guides/security/crypto/HowToImplAProvider.html\">\n    <b>How to Implement a Provider for the\n    Java<FONT SIZE=-2><SUP>TM</SUP></FONT> Cryptography Architecture\n    </b></a></li>\n</ul>\n\n',non-directive
' Abstract base class for all field editors.\n <p>\n A field editor presents the value of a preference to the end \n user. The value is loaded from a preference store; if\n modified by the end user, the value is validated and eventually\n stored back to the preference store. A field editor reports\n an event when the value, or the validity of the value, changes.\n </p>\n <p>\n Field editors should be used in conjunction with a field \n editor preference page (<code>FieldEditorPreferencePage</code>)\n which coordinates everything and provides the message line\n which display messages emanating from the editor.\n </p>\n <p>\n This package contains ready-to-use field editors for various\n types of preferences:\n <ul>\n   <li><code>BooleanFieldEditor</code> - booleans</li>\n   <li><code>IntegerFieldEditor</code> - integers</li>\n   <li><code>StringFieldEditor</code> - text strings</li>\n   <li><code>RadioGroupFieldEditor</code> - enumerations</li>\n   <li><code>ColorFieldEditor</code> - RGB colors</li>\n   <li><code>FontFieldEditor</code> - fonts</li>\n   <li><code>DirectoryFieldEditor</code> - directories</li>\n   <li><code>FileFieldEditor</code> - files</li>\n   <li><code>PathEditor</code> - paths</li>\n </ul>\n </p>\n',directive
'@param title\n            the dialog\'s title, or <code>null</code> if none\n ',directive
' Copies the given RowLayout instance\n \n @param layout\n            layout to copy\n @return a new RowLayout\n',non-directive
'Overridden\n to check whether the bounds of the dialog have been stored in\n dialog settings.  ',directive
?,non-directive
'@return the closure\n ',non-directive
'@param wizardContainer the wizard container, or <code>null</code> \n',directive
' Validation strategy constant (value <code>1</code>) indicating that\n the editor should perform validation only when the text widget \n loses focus.\n\n @see #setValidateStrategy\n',directive
' Null-safe check if the specified map is empty.\n <p>\n Null returns true.\n\n @param map  the map to check, may be null\n @return true if empty or null\n @since Commons Collections 3.2\n',directive
'@link\njava.lang.ref.ReferenceQueue#poll ReferenceQueue.poll}</code> method simply\nchecks an internal data structure, this check will add little overhead to the\nhashtable access methods.\n\n\n',non-directive
?,non-directive
' Returns the predecessor of the given page.\n <p>\n This method is typically called by a wizard page\n </p>\n\n @param page the page\n @return the previous page, or <code>null</code> if none\n',directive
'In the event\n object, the property name is the name of the preference, and the\n old and new values are wrapped as objects.\n ',directive
'@param value the new current value of the preference\n',non-directive
'By default do nothing.\n ',directive
'@since 3.3\n',non-directive
'@param element must be an instance of <code>IPreferenceNode</code>.\n ',directive
'@param persistLocation\n            A boolean indicating whether the location should be persisted\n            upon close of the dialog. ',non-directive
' @param listener the proposal listener\n',non-directive
' Returns the font registry for JFace itself. ',non-directive
' Button id for a \"Cancel\" button (value 1).\n',non-directive
'@since 2.0\n',non-directive
'@link ColorDescriptor#createFrom(Color)}\n \n ',directive
' Sets the margins for layouts created with this factory. The margins\n specify the number of pixels of horizontal and vertical margin that will\n be placed along the left, right, top, and bottom edges of the layout.\n Note that thes margins will be added to the ones specified by\n {@link #margins(int, int)}.\n \n <code><pre>\n     // Construct a GridLayout whose left, right, top, and bottom \n     // margin sizes are 10, 5, 0, and 15 respectively\n      \n     Rectangle margins = Geometry.createDiffRectangle(10,5,0,15);\n     GridLayoutFactory.fillDefaults().extendedMargins(margins).applyTo(composite1);\n </pre></code>\n \n @param differenceRect rectangle which, when added to the client area of the\n        layout, returns the outer area of the layout. The x and y values of\n        the rectangle correspond to the position of the bounds of the \n        layout with respect to the client area. They should be negative. \n        The width and height correspond to the relative size of the bounds\n        of the layout with respect to the client area, and should be positive. \n @return this\n @see #spacing(Point)\n @see #spacing(int, int)\n \n @since 3.3\n',directive
'The logging information\n           used by field service engineers may be considerably more complex and\n           verbose than that required by system administrators.  ',directive
'<p>\n This method is provided on this interface to simplify the implementation \n of decorators. ',directive
' Set the composite that is showing the page.\n @param pageContainer Composite\n \n @since 3.1\n',non-directive
'@param iterator2  the first iterators to use, not null\n ',non-directive
'If not <code>null</code>, the OK button is disabled.\n \n',directive
' Gets a list iterator over the end part of an object array.\n\n ',non-directive
' Convenience API. ',non-directive
'The central goal of the logging APIs is to support maintaining and servicing\nsoftware at customer sites. \n\n',non-directive
'The static methods on this class handle the conversion between\n the SWT objects and their string representations.\n ',directive
